ID,Name,Power,Killpoints,Deads,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,Total Kills,T45 Kills,Ranged,Rss Gathered,Rss Assistance,Helps,Alliance
188736727,Alex9003,32502657,36551480,1660154,2964172,704741,765686,2519650,314496,7268745,2834146,0,4198532382,38138060,14313,[LV21]Lords of Valinor
188368264,funne,32382103,29062881,1265037,834275,642636,595616,2142091,190369,4404987,2332460,0,3773760975,61698120,16605,[LV21]Lords of Valinor
185037763,ᵛBEARDY,32277187,51437912,2227119,28222212,2319488,801981,2906415,444121,34694217,3350536,0,4921911553,554484409,19513,-
188451175,ᵸᵒTerra,32203925,59456104,870910,3422823,860914,534113,4795714,347806,9961370,5143520,0,4047685039,92432122,22424,[LV21]Lords of Valinor
187559873,ｱ尺ﾉ丂ᄃﾉﾚﾚﾑ,31983704,62577567,524842,786256,540194,444292,5234590,360843,7366175,5595433,0,2629725287,626443180,15368,[LV21]Lords of Valinor
188352541,ᴾᴿ Mèoッ,31925771,127518876,1258710,7188100,1700314,1303642,10538936,603835,21334827,11142771,0,6172559629,0,14376,[LV21]Lords of Valinor
186841127,Anossss,31785166,96562733,1396074,5831747,161764,119554,8329768,564848,15007681,8894616,0,4248664515,4253401,14602,[LV21]Lords of Valinor
188225231,ᴾᴿSko0p,31732195,32664714,356756,168570,89071,72567,3031465,92397,3454070,3123862,0,4545798280,0,27174,[LV21]Lords of Valinor
188833519,JulieLaTueuse쵸,31626253,26213054,621039,141152,346846,94148,2255258,128098,2965502,2383356,0,3564320030,37720000,19884,[LV21]Lords of Valinor
188242643,hoahaizz,31392967,116699839,931394,3648605,968129,568030,9517984,829095,15531843,10347079,0,3793147052,567041937,30017,[LV21]Lords of Valinor
189045190,Azura21,31318457,28813819,1079446,528436,682624,3020226,1479906,23146,5734338,1503052,0,2787495027,423984134,8105,[LV21]Lords of Valinor
190407807,동탄불주먹,31221510,27047417,1056665,1020079,330666,695585,2046373,146800,4239503,2193173,0,5328868075,433522789,15509,[LV21]Lords of Valinor
185724517,Feldgraŭ,31168175,146940777,1759421,439339,3849630,1436815,11099577,1120531,17945892,12220108,0,4251264186,178066760,33359,[LV21]Lords of Valinor
188598120,ᶻSharineko〤,31069208,82378447,830245,875997,1456433,803718,6199089,704231,10039468,6903320,0,2372670934,63185747,16947,[LV21]Lords of Valinor
188797972,21LuviVilu21,31004948,19399984,1222428,579952,518648,328487,1463837,114719,3005643,1578556,0,4387363081,34539709,15894,[LV21]Lords of Valinor
188847278,ᴸᵛQuang,30829731,151155063,1217495,1245616,1436737,1289374,13345039,471229,17787995,13816268,0,4112704507,1610824614,34100,[LV21]Lords of Valinor
184882401,Ферма а,30470747,92480601,1751855,22831138,3000621,3316968,6293708,285409,35727844,6579117,0,2673583185,3538154179,17492,[LV21]Lords of Valinor
181581608,Fledermauz DB,30380777,32274033,694585,248895,300074,511759,2919449,19129,3999306,2938578,0,3577184021,377676127,7751,[LV21]Lords of Valinor
188961098,Chocolalat,30132047,2573117,220977,51569,65233,15462,226397,5326,363987,231723,0,4195968087,21199999,3592,[LG21]Lords of Gondor
177013392,ᴸᵛ UCC15,30131910,39005363,2664930,1200338,936753,880990,2885533,225625,6129239,3111158,0,5362048660,192271545,16178,[LV21]Lords of Valinor
188293704,ᴸᵛDrMusaab,29781905,42059156,1576702,191214,427716,173783,3595411,225812,4613936,3821223,0,3819448418,84578452,14556,[LV21]Lords of Valinor
188789684,ᴿᵃtMadson,29635871,23099920,542169,1177460,162620,152532,1968376,112265,3573253,2080641,0,3940361649,72421016,40978,[LV21]Lords of Valinor
188335709,Rebel Rogue,29620048,74045507,1366902,1040029,700124,771386,6274509,330331,9116379,6604840,0,3461719024,34205137,33747,[LV21]Lords of Valinor
188316323,ᴸᵛ SAKURA,29588020,101688536,1378468,2386732,1137444,2024123,8639005,222488,14409792,8861493,0,4136993026,539454569,26569,[LV21]Lords of Valinor
185923730,JFDLCA,29447231,271071322,434687,5131053,3803977,6044357,23029831,398071,38407289,23427902,0,4747607246,386336005,36628,[LV21]Lords of Valinor
188364390,ᴸᵛLeonPoi,29202653,150569646,1317830,495443,399103,640818,13052284,829312,15416960,13881596,0,3794072637,108004980,36587,[LV21]Lords of Valinor
188262339,Kitty27,29161686,7513813,100178,54908,178359,33366,483795,108735,859163,592530,0,3860752081,23588840,10856,[LV21]Lords of Valinor
189001955,ᴸᵛTruNguyen,29104062,23592016,718506,844954,157659,366262,2007146,78560,3454581,2085706,0,4463047120,231678867,16509,[LV21]Lords of Valinor
188853241,Алёнаа,28973926,26518459,749181,246727,344883,856812,1740378,247416,3436216,1987794,0,4540355235,45525540,13026,[LV21]Lords of Valinor
185651937,ᴳᵃʸGrizzy,28913873,394704092,1530202,11881112,5833583,11664631,32492852,453683,62325861,32946535,0,3744084354,952357579,20305,-
188830020,ᴸᴳVersized,28670833,58802573,848699,636445,938250,417681,4795904,358451,7146731,5154355,0,3792306518,46055668,10672,[LV21]Lords of Valinor
188944242,Đạt Feet,28661134,20875568,758416,769072,733958,1500022,1135993,94691,4233736,1230684,0,4619311582,16457231,9169,[LV21]Lords of Valinor
188543996,ᴸᴳﾒNØHOPEツ,28632947,22466962,750300,321061,76882,175524,1923229,115730,2612426,2038959,0,3389074234,31608954,11739,[LV21]Lords of Valinor
186295211,ᶠˡVENDETTA,28538370,115576250,2742984,4081984,1084740,528626,9229579,909004,15833933,10138583,0,3885646386,1050356942,20077,[LV21]Lords of Valinor
186709522,ᴸᵛ SHERY,28441773,62185658,1562880,609853,401512,544566,5212806,347717,7116454,5560523,0,3409511725,99489407,9543,[LV21]Lords of Valinor
188819438,ᴸᴳLuca,28439041,46045724,573803,296542,433426,250296,4088058,161890,5230212,4249948,0,4237092261,286280200,24195,[LG21]Lords of Gondor
188876886,ᴸᵛTheanh,28387764,134005320,1326532,17866823,306133,579340,11591861,579186,30923343,12171047,0,5577999424,107966937,34839,[LV21]Lords of Valinor
185282573,ᴸᵛ3621 BANK,28364577,62632106,771884,668111,1267167,649115,4855577,440596,7880566,5296173,0,1373861367,2053285969,8663,[LV21]Lords of Valinor
188788713,Sam smith,28117323,33664469,760222,594797,331614,179458,2873137,171654,4150660,3044791,0,3901741159,33958258,12616,[LV21]Lords of Valinor
182720562,ᶜᴹᵈSkyy,28092367,19752884,2388318,291902,77615,310791,1289299,270156,2239763,1559455,0,3999667646,685652689,12498,-
186043643,卂几Ҝ卂,27875921,58302421,1181956,888325,301712,375673,4956172,322846,6844728,5279018,0,3299636108,501165307,30375,[LV21]Lords of Valinor
188547640,Kitty8152,27748116,1630693,12032,78078,153637,150776,70470,0,452961,70470,0,6311931374,2547000,7636,[LG21]Lords of Gondor
185538462,UMAYKIZ,27482779,82590998,1211798,2427602,767351,902894,7066272,314824,11478943,7381096,0,4064135471,8566632,6445,[LV21]Lords of Valinor
188880546,Graf000007,27362176,4086246,1602923,195112,206722,115320,276770,20240,814164,297010,0,3493079293,0,4045,[LG21]Lords of Gondor
188852900,Scorpionking乂,27338070,81836217,2564465,698557,536746,1654576,6965261,217605,10072745,7182866,0,2227418166,58256706,32081,[LV21]Lords of Valinor
188294260,CЦEПИOH,26992293,10421111,1855157,581297,556310,288078,772954,15519,2214158,788473,0,2731696545,173206292,7525,[LG21]Lords of Gondor
188453555,Puyols,26978667,54059029,1090161,414135,352520,193153,4645539,302158,5907505,4947697,0,6780516928,127173124,24185,[LV21]Lords of Valinor
188806334,Emrah 51,26971037,3751158,1312229,1012,10602,4008,371372,0,386994,371372,0,4126810750,0,4417,[LR21]Lords of Rohan
188192835,SвулканS,26874843,19967704,388225,2031363,306088,979874,1431780,35598,4784703,1467378,0,3364532541,52162299,9090,[LV21]Lords of Valinor
188285810,ᴵᴰJupanu,26767098,47189990,1043044,864684,1573717,521185,3714482,232003,6906071,3946485,0,4856153377,57408174,20063,[LV21]Lords of Valinor
188544046,G4mine,32447417,26635738,854807,262602,631545,296942,2070874,171181,3433144,2242055,0,4317317823,247760315,20193,-
188872694,DELİ ÜSTAD,26598724,5962066,716649,208561,290491,524323,257508,33350,1314233,290858,0,4317881021,39905983,2124,[LG21]Lords of Gondor
188818127,ᴿᶝ风华,26509310,2158531,1064759,62955,74067,33164,157987,14264,342437,172251,0,4153895634,64472747,3883,[LG21]Lords of Gondor
189040679,ㄴHORIZONㄱ,26495211,74776471,764075,947828,1035889,885967,6855262,20932,9745878,6876194,0,4541245002,188105599,14268,[LG21]Lords of Gondor
188364525,ᴵᴾEmrys II,26412458,3119874,218964,53070,30135,8285,294045,3770,389305,297815,0,2091717356,0,2715,-
188365363,diegokristy,26310049,43045929,464864,421018,640200,815724,3363703,239070,5479715,3602773,0,3732544253,246281206,15530,[LV21]Lords of Valinor
188836483,YenifferDeRivia,26288362,41563930,1633040,1784534,2318341,1691838,2852355,63972,8711040,2916327,0,3408936737,140738085,4884,-
188877484,ᴵᵀBLOOM,26240463,73412319,1615750,429658,286070,678042,6496736,253736,8144242,6750472,0,1847010287,111895750,28933,-
189141193,ᴸᵛJankels,26067907,54329109,819486,2368695,1924928,2323951,3777349,146811,10541734,3924160,0,3307581997,28726902,16304,[LV21]Lords of Valinor
186010544,Mehmet027,26030845,55990992,1540749,1745924,1605817,1988711,4394543,26495,9761490,4421038,0,3046946558,173638054,8793,[LV21]Lords of Valinor
188575943,BATUMSKİ08,25964226,123697233,2518476,8713459,9991171,6956425,7079066,167792,32907913,7246858,0,2810838820,529137921,20711,[LV21]Lords of Valinor
188939030,TBILISI,25922927,7839558,1253222,516250,1297487,330601,372081,4906,2521325,376987,0,3068035791,460258,11704,[LG21]Lords of Gondor
189939798,ʰᵒDestructor,25880114,19301020,52616,21684,68111,82633,1882993,0,2055421,1882993,0,2877824314,11281500,864,[LG21]Lords of Gondor
188836051,Cheops Pyramide,25852996,69243815,1096532,644865,285017,461502,6262820,203530,7857734,6466350,0,4493765192,751419894,37401,[LV21]Lords of Valinor
188835262,vinzsou,25694263,16597913,334531,46309,92071,38810,1495429,64749,1737368,1560178,0,2294871902,0,13058,[LV21]Lords of Valinor
188806124,ᴵᴾAltar,25682493,111614407,1481141,3177848,4192360,2583327,8685363,270359,18909257,8955722,0,2531022967,7742830,26734,[LG21]Lords of Gondor
188277784,ᴵᴾPecimura,25422395,28014853,96045,30115,106786,86982,2470635,137049,2831567,2607684,0,1993688634,30935666,8678,[LG21]Lords of Gondor
188891048,7BeLa,25348582,57642914,872000,370252,777201,2820258,4394591,39376,8401678,4433967,0,3249200119,137794496,5869,[LG21]Lords of Gondor
188855274,GOLTEB,25154926,128214224,1327294,1219432,175391,426239,11747670,421895,13990627,12169565,0,3400203514,35237187,41929,[LV21]Lords of Valinor
84905552,Schwazzier,25047538,10701276,506526,147563,86882,62010,838244,93376,1228075,931620,0,3203494114,60672597,8076,[LV21]Lords of Valinor
188912287,ᴸʳgCoelho,25204199,33125523,820622,1419717,814999,1014738,2483201,116031,5848686,2599232,0,2458139051,113818904,7096,[LV21]Lords of Valinor
188320476,ᴿᵃЛиса,25028649,41215266,1141689,367832,506674,543458,3500224,147614,5065802,3647838,0,4810774732,362428945,39836,[LV21]Lords of Valinor
146179581,lupepvp,24985962,11629369,602010,166315,115101,36086,969192,76482,1363176,1045674,0,5387059626,108915418,15159,[LV21]Lords of Valinor
184845080,ᴸᵛSCAR德,24850468,56342030,645601,214040,313729,200941,4971452,257674,5957836,5229126,0,3869636650,46674299,28279,[LV21]Lords of Valinor
189236516,ᴿᶝ年华,24549811,2290337,936926,56107,169818,48265,162204,6219,442613,168423,0,3774470458,48671853,2954,[LG21]Lords of Gondor
188319008,ᴸᵛКэп21,24483757,10075514,29597,216150,128394,92909,914970,12708,1365131,927678,0,2233408969,0,10987,[LG21]Lords of Gondor
185602720,ˢᵉAbdallah,24469055,37680310,200395,749910,727131,953454,2914261,155982,5500738,3070243,0,1712162091,127071312,9601,[LV21]Lords of Valinor
188324838,ХОНДА,24413953,7990779,1618420,319927,430706,215833,601619,9293,1577378,610912,0,2520068321,122738819,6016,[LR21]Lords of Rohan
188937309,Velikiy Govard,24272388,9823194,638326,125640,141509,280242,795672,21868,1364931,817540,0,2700060634,125678023,5255,[LG21]Lords of Gondor
181974650,IDEM City,23791400,2030305,1163258,142285,141908,58538,141798,3295,487824,145093,0,3776027518,86095121,2071,[LG21]Lords of Gondor
184872506,ᴾᴿF A J A R,23766513,81330450,1396757,2282220,2097345,3030279,6197714,129053,13736611,6326767,0,3250277163,28252952,13422,[LG21]Lords of Gondor
188840841,ᴸᵛNotZach,23679497,30134424,506922,591644,826092,444463,2319906,169350,4351455,2489256,0,1629679552,107725390,4540,[LV21]Lords of Valinor
185094982,Phi Dương F2P,23586495,38331232,1940175,2842133,5213473,4079345,964930,68459,13168340,1033389,0,2109637550,147926355,5359,[LV21]Lords of Valinor
188793523,FerAmaya,23492198,12157981,506442,129947,223590,105868,831368,147383,1438156,978751,0,3610488192,43532335,5288,[LV21]Lords of Valinor
