ID,Name,Power,Killpoints,Deads,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,Total Kills,T45 Kills,Ranged,Rss Gathered,Rss Assistance,Helps,Alliance
186709522,ᴸᵛ SHERY,28505414,62185658,1562880,609853,401512,544566,5212806,347717,7116454,5560523,0,3409511725,389489407,9555,-
188819438,ᴸᴳLuca,28371247,46983742,616568,378993,894190,250296,4088058,161890,5773427,4249948,0,4256954061,626280200,24205,[LG21]Lords of Gondor
188543996,ᴸᴳﾒNØHOPEツ,28312290,34401626,931686,478590,187282,677631,2858012,132035,4333550,2990047,0,3421574641,31608954,12397,[LV21]Lords of Valinor
185282573,ᴸᵛ3621 BANK,28209257,65727804,821714,686003,1267167,649115,5157649,444166,8204100,5601815,0,1380539975,3173285969,8714,[LV21]Lords of Valinor
188788713,Sam smith,28148157,36247697,772626,601729,331796,180165,3096282,189014,4398986,3285296,0,3948177922,33958258,12704,[LV21]Lords of Valinor
182720562,ᶜᴹᵈSkyy,28092367,19752884,2388318,291902,77615,310791,1289299,270156,2239763,1559455,0,3999667646,685652689,12498,-
188547640,Kitty8152,28090148,1630693,12032,78078,153637,150776,70470,0,452961,70470,0,6490409969,2547000,7753,[LG21]Lords of Gondor
188872694,DELİ ÜSTAD,27891789,5962066,716649,208561,290491,524323,257508,33350,1314233,290858,0,4400627056,39905983,2149,[LG21]Lords of Gondor
188880546,Graf000007,27860554,4086246,1602923,195112,206722,115320,276770,20240,814164,297010,0,3562957843,0,4164,[LG21]Lords of Gondor
188830020,ᴸᴳVersized,27629168,84590095,1243485,675365,950506,483030,6944273,558958,9612132,7503231,0,3854139273,126055668,11372,[LV21]Lords of Valinor
188806334,Emrah 51,27585947,3751158,1312229,1012,10602,4008,371372,0,386994,371372,0,4150229950,0,4428,[LR21]Lords of Rohan
188294260,CЦEПИOH,27503323,10421111,1855157,581297,556310,288078,772954,15519,2214158,788473,0,2754555570,173206292,7548,[LG21]Lords of Gondor
189939798,ʰᵒDestructor,27399077,19723170,52616,21684,68111,82633,1909078,8065,2089571,1917143,0,2982485246,11281500,918,[LV21]Lords of Valinor
185602720,ˢᵉAbdallah,27108253,37680310,200395,749910,727131,953454,2914261,155982,5500738,3070243,0,1730155469,127071312,10194,[LV21]Lords of Valinor
188853241,Алёнаа,27037250,31302992,900423,247992,344883,856812,2140828,286405,3876920,2427233,0,4599088497,45525540,13125,[LV21]Lords of Valinor
